timestep,id,x,y,angle,type,speed,pos,lane,slope,signals,acceleration,distance,odometer,posLat
408,veh572,-104.993501,39.733836,329.72,veh_passenger,14.32,11.34,:3397108151_5_1,0,0,1.54,75.68,1429.12,0
408,veh573,-104.982237,39.746196,269.99,veh_passenger,0,90.63,-1039146327#7_0,0,8,0,90.63,1036.2,0
408,veh574,-104.990122,39.745424,40.07,veh_passenger,12.97,7.36,:176085794_2_1,0,0,0.48,54.04,1574.74,0
408,veh575,-105.000197,39.74139,187.27,veh_passenger,9.39,3.95,628622224#0_1,0,0,0.46,3.95,1257.62,0
408,veh576,-104.988107,39.753682,225.07,veh_passenger,19.04,72.71,124661400#0_2,0,0,2.59,72.71,1489.75,0
408,veh577,-104.999232,39.742049,337.71,veh_passenger,15.24,38.81,628622194_3,0,0,0.97,38.81,1467.47,0
408,veh578,-104.987632,39.743463,134.62,veh_passenger,0,86.79,646050152#0_0,0,9,0,86.79,1167.26,0
408,veh579,-104.980482,39.747508,90.32,veh_passenger,7.38,8.52,:1932471193_6_0,0,8,-4.5,45.01,1191.05,0
408,veh58,-104.982313,39.74358,359.92,veh_passenger,24.57,26.41,334259980#7_0,0,0,-0.32,26.41,3541.15,0
408,veh580,-104.97396,39.744283,314.73,veh_passenger,10.74,57.07,427683614#4_0,0,0,-0.8,57.07,1384.5,0
408,veh581,-104.989641,39.752583,224.57,veh_passenger,2.99,3.65,:176086596_1_0,0,0,1.34,133.63,754.14,0
408,veh582,-105.004724,39.740238,279.67,veh_passenger,13.46,2.95,:1024442674_0_0,0,0,0.39,47.9,1095.25,0
408,veh583,-104.978756,39.74333,179.91,veh_passenger,1.38,0.37,:176080661_0_0,0,0,1.37,160.3,1481.04,0
408,veh584,-104.974546,39.749444,7.23,veh_passenger,5.16,2.99,:176100066_8_0,0,9,-0.44,212.62,1480.79,0
408,veh585,-104.994548,39.748828,134.79,veh_passenger,0,87.4,130911262#0_1,0,8,0,87.4,1012.82,0
408,veh587,-104.98221,39.736887,270.04,veh_passenger,5.09,87.97,628657308#0_1,0,8,-3.21,87.97,1261.51,0
408,veh588,-104.961047,39.737947,180.09,veh_passenger,10.83,41.23,-131625591#4_0,0,0,0.03,41.23,1423.85,0
408,veh589,-104.982276,39.735018,359.4,veh_passenger,0,138.63,333413955#6_0,0,8,0,138.63,1734.21,0
408,veh590,-104.999163,39.741849,337.01,veh_passenger,12.95,16.08,628622194_4,0,0,1.45,16.08,1784.92,0
408,veh591,-104.979101,39.747502,90.31,veh_passenger,3.82,59.78,-128948318#3_0,0,0,-0.04,59.78,682.99,0
408,veh592,-104.993686,39.748268,134.82,veh_passenger,1.75,80.7,1122234080#0_3,0,2,1.75,80.7,1146.29,0
408,veh593,-104.985998,39.727288,269.96,veh_passenger,0.08,88.06,-935711400#3_0,0,9,-4.02,88.06,1589.24,0
408,veh594,-105.00281,39.736662,0.04,veh_passenger,6.19,5.83,:cluster_176070926_3432462009_3432462040_3432462056_#2more_9_0,0,0,1.81,144.68,2565.42,0
408,veh595,-104.988836,39.744402,144.91,veh_passenger,0,4.3,:3117705332_0_0,0,8,-0.13,46.02,925.02,0
408,veh596,-104.975252,39.745258,307.85,veh_passenger,7.79,1.5,:7295134931_0_0,0,8,-2.31,29.85,1236.35,0
408,veh597,-104.995973,39.75167,44.59,veh_passenger,0,124.62,16988363#0_1,0,8,0,124.62,1171.27,0
408,veh598,-104.99374,39.748229,134.82,veh_passenger,1.55,80.51,1122234080#0_1,0,0,1.55,80.51,854.45,0
408,veh599,-104.975747,39.745599,314.2,veh_passenger,15.96,54.21,781383478#0_1,0,0,-0.52,54.21,917.31,0
408,veh6,-104.988599,39.744211,134.73,veh_passenger,0,25.6,131612999#0_0,0,8,0,25.6,3776.01,0
408,veh600,-105.003883,39.750776,39.64,veh_passenger,0.97,7.08,156131684_0,0,1,0.4,7.08,1877.98,0
408,veh601,-104.982256,39.732034,0.2,veh_passenger,3.93,5.46,:176072528_4_0,0,0,1.37,168.1,1704.37,0
408,veh602,-105.0057,39.740112,102.79,veh_passenger,13.21,4.23,:8748470283_0_1,0,0,-0.01,50.5,2260.38,0
408,veh603,-104.984568,39.735258,89.97,veh_passenger,14.95,19.63,-333389354#2_0,0,0,2.03,19.63,954.45,0
408,veh605,-104.991627,39.739918,358.65,veh_passenger,2.58,1.05,:cluster_1160438174_176084995_4_0,0,0,1.8,154.78,1662.66,0
408,veh606,-105.006034,39.740104,92.99,veh_passenger,11.52,21.86,628677840_0,0,0,0.57,21.86,2011.54,0
408,veh607,-104.998715,39.725624,90.36,veh_passenger,0.98,44.67,983844178#0_0,0,8,-3.14,44.67,2201.04,0
408,veh608,-104.998349,39.75172,134.79,veh_passenger,18.56,55.96,130896235#0_0,0,0,-2.91,55.96,1147.13,0
408,veh609,-104.983615,39.746252,179.95,veh_passenger,8.2,132.04,231105071#0_0,0,9,-4.5,132.04,1205.49,0
408,veh610,-104.983639,39.730129,180.26,veh_passenger,12.52,28.48,337133285#6_0,0,0,-0.36,28.48,1372.86,0
408,veh611,-104.982343,39.739142,359.92,veh_passenger,17.59,68.72,330579569#6_1,0,2,1.91,68.72,1120.34,0
408,veh612,-104.998597,39.748332,234.99,veh_passenger,4.71,3.42,:3114138908_0_0,0,9,-2.12,128.23,1150.68,0
408,veh613,-104.99376,39.736887,270.09,veh_passenger,12.71,61.87,132735682#5_0,0,0,-0.01,61.87,1235.19,0
408,veh614,-105.004717,39.750347,225.81,veh_passenger,0,66.21,99962969_1,0,10,0,66.21,1279.19,0
408,veh615,-104.99331,39.736887,270.08,veh_passenger,11.3,23.32,132735682#5_0,0,0,-0.06,23.32,1015.38,0
408,veh616,-104.959801,39.741716,179.82,veh_passenger,7.23,161.17,619603313#0_0,0,8,-2.94,161.17,1541.89,0
408,veh617,-105.005378,39.747421,59.75,veh_passenger,2.97,58.8,628634497#0_2,0,8,-4.36,58.8,2733.73,0
408,veh618,-104.983632,39.731689,180.18,veh_passenger,11.75,29.06,337133285#0_0,0,0,-0.17,29.06,1372.43,0
408,veh619,-104.973047,39.74586,105.16,veh_passenger,11.9,18.6,628620746#0_0,0,0,2.04,18.6,1318.48,0
408,veh620,-104.987099,39.748785,314.69,veh_passenger,9.37,75.55,132239712#0_0,0,9,-2.74,75.55,1137.06,0
408,veh621,-104.965802,39.729637,82.39,veh_passenger,7.32,34.65,223803800#3_0,0,0,0.37,34.65,1595.03,0
408,veh622,-104.984663,39.740131,269.96,veh_passenger,10.29,81.38,-600545932#1_0,0,8,-2.64,81.38,1357.62,0
408,veh623,-104.981893,39.733689,89.96,veh_passenger,10.16,26.06,333388235#0_0,0,0,-0.41,26.06,1185.79,0
408,veh624,-104.993152,39.740033,90.22,veh_passenger,0.05,175.35,132239709#0_2,0,8,-0.02,175.35,980.58,0
408,veh625,-105.006074,39.741257,297.22,veh_passenger,12.8,44.19,:cluster_176081514_305468099_3285108432_3285111873_#2more_4_0,0,0,0.25,69.99,1206.07,0
408,veh626,-104.996436,39.730117,179.46,veh_passenger,19.81,37.9,231235543#13_0,0,1,1.06,37.9,1080.47,0
408,veh627,-105.000024,39.74211,159.35,veh_passenger,11.11,19.12,962281032#0_0,0,9,-4.33,19.12,1097.11,0
408,veh628,-104.99931,39.752538,314.88,veh_passenger,14.45,51.97,-475723486#3_0,0,2,2.15,51.97,726.21,0
408,veh629,-104.99846,39.74015,272.21,veh_passenger,13.41,11.98,933332972_2,0,0,0.85,11.98,1184.22,0
408,veh630,-105.018283,39.744767,146.61,veh_passenger,23.82,18.37,-628604572_0,0,0,0.03,18.37,1777.8,0
408,veh631,-104.975259,39.747491,270.33,veh_passenger,12.7,38.9,-186399975#9_0,0,0,1.62,38.9,655.87,0
408,veh632,-104.969084,39.740065,269.94,veh_passenger,13.62,26.73,791808880#0_0,0,0,1.31,26.73,855.66,0
408,veh633,-104.993648,39.748158,134.81,veh_passenger,3.49,4.26,:176081475_5_1,0,0,1.71,91.72,790.45,0
408,veh634,-104.993724,39.725615,90.38,veh_passenger,11.35,20.56,16986584#18_0,0,0,0.26,20.56,1060.69,0
408,veh635,-104.982929,39.751151,314.82,veh_passenger,7.81,2.33,628628011#0_0,0,0,2.45,2.33,1404.9,0
408,veh636,-104.993202,39.749805,224.84,veh_passenger,0,126.5,231028999#0_0,0,9,0,126.5,888.09,0
408,veh637,-104.997606,39.73256,359.62,veh_passenger,13.2,44,340053867#24_0,0,0,1.33,44,1334.42,0
408,veh638,-104.982277,39.735102,359.6,veh_passenger,1.85,0.85,:176094829_4_0,0,0,1.85,147.98,1159.05,0
408,veh64,-104.978719,39.736216,179.48,veh_passenger,21.07,65.46,119422848#0_0,0,0,2.57,65.46,2504.71,0
408,veh640,-105.005433,39.740094,92.87,veh_passenger,12.7,19.05,944974253#0_1,0,0,-0.66,19.05,2312.36,0
408,veh641,-104.98198,39.746196,269.99,veh_passenger,0.06,68.62,-1039146327#7_0,0,8,-0.23,68.62,725.05,0
408,veh642,-105.010351,39.743775,89.44,veh_passenger,12.49,86.55,125942524#0_0,0,0,0.74,86.55,1712.57,0
408,veh644,-105.017006,39.751256,81.16,veh_passenger,12.25,21.5,-645821621_0,0,0,2.26,21.5,768.36,0
408,veh645,-104.980929,39.729096,269.91,veh_passenger,12.59,77.11,790569126#26_0,0,0,-0.26,77.11,1565.93,0
408,veh646,-104.988218,39.745538,44.93,veh_passenger,0,109.09,131613000#0_0,0,8,0,109.09,796.94,0
408,veh647,-104.9805,39.749295,314.63,veh_passenger,10.72,26.85,798190173#0_0,0,0,1.75,26.85,1374.29,0
408,veh648,-104.987249,39.729136,270.23,veh_passenger,0,21.2,944135773#0_0,0,8,0,21.2,1396.74,0
408,veh649,-104.994258,39.733759,150.89,veh_passenger,0,22.91,16989042#2_0,0,8,0,22.91,947.34,0
408,veh650,-104.978796,39.730102,189.98,veh_passenger,23.17,1.51,338253019#0_0,0,1,-1.14,1.51,1423.48,0
408,veh651,-104.990121,39.736867,270.12,veh_passenger,0,54.84,700245165#0_0,0,8,0,54.84,997.56,0
408,veh652,-104.98889,39.744455,134.87,veh_passenger,0.76,38.52,628378965#0_0,0,8,-4.11,38.52,943.53,0
408,veh653,-105.000653,39.744099,177.87,veh_passenger,6.3,11.74,:672562134_2_0,0,0,2.37,125.8,734.74,0
408,veh654,-105.017798,39.751168,89.89,veh_passenger,1.32,32.5,628411934_0,0,0,0.11,32.5,1145.22,0
408,veh655,-104.980082,39.736857,270.05,veh_passenger,8.29,9.8,628657303#0_2,0,0,1.97,9.8,1135.7,0
408,veh657,-105.002387,39.732091,90.31,veh_passenger,10.09,29.44,-344164662#7_0,0,0,1.16,29.44,1661.97,0
408,veh658,-104.997628,39.738352,150.66,veh_passenger,8.47,24.43,:176080251_5_0,0,0,1.68,195.16,648.02,0
408,veh659,-104.998661,39.737133,359.56,veh_passenger,10.35,19.9,508021849#17_0,0,0,1.68,19.9,1501.33,0
408,veh66,-104.983055,39.741659,90.15,veh_passenger,13.92,36.4,124661412#10_0,0,0,1.32,36.4,2689.22,0
408,veh660,-105.017655,39.751168,89.89,veh_passenger,4.02,44.77,628411934_0,0,0,2.41,44.77,1020.03,0
408,veh661,-104.972866,39.727293,269.71,veh_passenger,0,85.34,90140166#17_0,0,8,0,85.34,1165.13,0
408,veh662,-104.970349,39.74146,314.66,veh_passenger,0,66.34,628620699#0_1,0,8,0,66.34,878.99,0
408,veh663,-105.006101,39.736923,271.25,veh_passenger,12.48,35.79,346029359#0_0,0,0,-0.53,35.79,1115.36,0
408,veh664,-105.004546,39.740257,275.29,veh_passenger,18.16,32.95,338767615#0_0,0,0,1.41,32.95,529.68,0
408,veh665,-104.988979,39.746309,44.72,veh_passenger,2.71,49.1,628389325#0_0,0,8,-4.5,49.1,654.73,0
408,veh667,-104.995947,39.736832,269.92,veh_passenger,7.85,6.28,628677799_2,0,8,-2.86,6.28,982.67,0
408,veh668,-104.987251,39.730467,270.3,veh_passenger,0,84.74,16989149#0_0,0,8,0,84.74,914.29,0
408,veh669,-104.990654,39.740207,141.02,veh_passenger,6.34,12.04,:cluster_1160435647_3287712878_3287712880_3287740870_#4more_7_0,0,2,1.94,54.94,1055.31,0
408,veh67,-104.998424,39.753714,314.78,veh_passenger,0,90.43,311038520#0_0,0,10,0,90.43,2925.8,0
408,veh670,-104.980097,39.740037,270.03,veh_passenger,10.68,9.24,-628643780#1_1,0,0,-0.06,9.24,801.24,0
408,veh671,-104.983334,39.730436,89.92,veh_passenger,10.95,14.06,337912750#3_0,0,0,2.42,14.06,1461.48,0
408,veh672,-105.021741,39.729556,179.57,veh_passenger,13.54,75.61,130910722#10_0,0,10,-4.5,75.61,1493.26,0
408,veh674,-104.98122,39.735146,89.93,veh_passenger,8.58,85.03,-223803787#35_0,0,10,-2.18,85.03,759.46,0
408,veh675,-104.99649,39.738497,58.22,veh_passenger,6.7,5.91,:176080245_5_0,0,10,-1.01,22.76,1397.52,0
408,veh676,-104.97663,39.7291,269.93,veh_passenger,13.87,9.69,790569126#9_0,0,0,-0.41,9.69,1445.34,0
408,veh677,-104.983249,39.747519,90.3,veh_passenger,11.95,22.9,-231105093#7_0,0,0,2.36,22.9,885.49,0
408,veh678,-104.982368,39.744911,196.38,veh_passenger,3.7,4.46,:4955447713_0_0,0,1,1.94,134.12,819.9,0
408,veh679,-104.986435,39.748156,313.92,veh_passenger,14.07,1.51,:661878285_1_3,0,0,1.88,32.58,1125.92,0
408,veh68,-104.996973,39.736834,270.5,veh_passenger,10.16,28.4,1072698082#0_2,0,2,1.4,28.4,2613.35,0
408,veh680,-104.982994,39.75116,314.7,veh_passenger,8.27,7,628628011#0_1,0,0,1.53,7,1432.17,0
408,veh681,-104.996835,39.750638,134.51,veh_passenger,9.06,19.54,130888022#0_2,0,0,1.93,19.54,704.65,0
408,veh682,-104.982352,39.745015,179.96,veh_passenger,1.13,122.29,-505660819#2_0,0,1,1.13,122.29,736.28,0
408,veh683,-104.991627,39.739133,0.11,veh_passenger,12.15,67.65,130911277#0_0,0,0,0.03,67.65,825.23,0
408,veh684,-104.977525,39.736898,270.04,veh_passenger,0.8,83.96,628657294#0_0,0,8,-2.86,83.96,1247.71,0
408,veh686,-104.976182,39.744872,270.32,veh_passenger,13.87,8.38,:176093795_4_0,0,0,-0.31,115.97,925.06,0
408,veh687,-105.025097,39.734546,359.49,veh_passenger,13.54,68.4,1043682774#3_1,0,8,-4.5,68.4,1218.08,0
408,veh688,-104.994934,39.750977,314.8,veh_passenger,0.02,85.48,1053553372#0_2,0,8,-0.07,85.48,882.24,0
408,veh689,-104.973256,39.736895,269.98,veh_passenger,9.23,13.83,335018808#13_0,0,0,1.47,13.83,1116,0
408,veh690,-104.968471,39.740514,179.94,veh_passenger,10.73,117.46,-492215711#7_0,0,0,0.43,117.46,993.12,0
408,veh691,-104.994297,39.73683,270.1,veh_passenger,14.23,7.74,132735682#10_2,0,0,0.31,7.74,1005.07,0
408,veh692,-105.015375,39.74145,180.89,veh_passenger,11.85,7.75,427700959_1,0,2,1.24,7.75,1664.77,0
408,veh693,-104.981443,39.735145,89.93,veh_passenger,10.08,65.86,-223803787#35_0,0,0,0.03,65.86,775.5,0
408,veh694,-104.995234,39.733673,90.16,veh_passenger,9.44,101.7,-90132732#4_0,0,0,-0.54,101.7,1161.05,0
408,veh695,-105.002841,39.739834,180.09,veh_passenger,9,10.61,-628677833#1_0,0,0,1.6,10.61,497.26,0
408,veh696,-105.002803,39.739924,0.09,veh_passenger,0,18.49,628677833#0_1,0,10,0,18.49,713.75,0
408,veh697,-104.996106,39.750128,139.08,veh_passenger,19.09,17.06,:3114106935_6_3,0,0,1.95,38.98,837.71,0
408,veh698,-105.004169,39.750603,44.9,veh_passenger,0,52.37,117293542#0_1,0,8,0,52.37,246.89,0
408,veh699,-104.99575,39.736832,270.09,veh_passenger,10.15,14.31,:176070915_2_2,0,0,0.07,30.48,1099.5,0
408,veh7,-104.998126,39.740135,274.38,veh_passenger,10.01,25.44,:cluster_1160431585_1160446242_2_2,0,0,1.95,71.87,2872.44,0
408,veh70,-104.99325,39.749758,314.91,veh_passenger,6.29,11.4,:176086590_3_0,0,0,1.95,97.13,2768.67,0
408,veh700,-104.982293,39.732038,0.2,veh_passenger,4.52,5.93,:176072528_4_1,0,0,2.07,168.57,1085.13,0
408,veh701,-104.999888,39.740184,271.91,veh_passenger,2.98,3.44,:cluster_1024452690_1024452734_176089697_4574957858_7_2,0,0,1.52,40.78,695.48,0
408,veh703,-104.98364,39.737198,180.16,veh_passenger,17.86,128.28,628657314#0_0,0,9,-4.5,128.28,917.3,0
408,veh704,-104.973421,39.743995,180.16,veh_passenger,8.14,80.08,-16983914#3_0,0,10,-3.94,80.08,1111.5,0
408,veh705,-104.964706,39.749449,0.16,veh_passenger,7.35,5.82,:176086145_9_0,0,0,2.35,129.43,1090.03,0
408,veh706,-104.982647,39.747517,90.3,veh_passenger,18.26,74.46,-231105093#7_0,0,0,1.61,74.46,809.2,0
408,veh708,-104.974086,39.744339,314.75,veh_passenger,12.66,8,:5934844180_0_2,0,0,0.38,69.64,865.47,0
408,veh709,-104.972776,39.736895,269.88,veh_passenger,15.04,72.37,335018808#9_0,0,0,-0.4,72.37,1267.91,0
408,veh71,-104.979463,39.74165,89.93,veh_passenger,4.9,31.09,812978773#4_0,0,8,-4.42,31.09,3432.42,0
408,veh710,-105.004802,39.740196,282.43,veh_passenger,13.78,1.22,970101869#0_2,0,0,-0.36,1.22,538.85,0
408,veh711,-104.996975,39.738535,349.54,veh_passenger,5.01,10.69,:176080247_7_0,0,10,-1.15,10.89,1349.92,0
408,veh712,-104.975569,39.74487,270.24,veh_passenger,11.89,63.47,130919107#0_0,0,0,0.48,63.47,1024.8,0
408,veh713,-104.969676,39.751585,180.01,veh_passenger,19.56,36.7,-16985131#14_0,0,1,-0.51,36.7,1190.66,0
408,veh714,-104.982352,39.745092,179.96,veh_passenger,0,113.66,-505660819#2_0,0,9,0,113.66,574.63,0
408,veh715,-104.99084,39.730259,329.83,veh_passenger,14.48,23.86,132741915#0_1,0,0,0.37,23.86,996.03,0
408,veh716,-104.993684,39.740137,270.15,veh_passenger,12.5,46.77,628677822#0_1,0,0,-0.52,46.77,887.66,0
408,veh717,-104.978821,39.741649,90.22,veh_passenger,4.92,0.61,:176071284_8_0,0,0,2.02,86.07,888.52,0
408,veh718,-104.990845,39.730323,329.83,veh_passenger,15.3,30.25,132741915#0_0,0,0,-0.06,30.25,916.33,0
408,veh719,-105.005965,39.74013,92.99,veh_passenger,12.73,27.62,628677840_1,0,0,-0.89,27.62,1766.69,0
408,veh720,-105.014466,39.729274,90.15,veh_passenger,10.07,119.43,-461520324#2_0,0,0,0.75,119.43,1053.8,0
408,veh721,-105.015512,39.740356,91.69,veh_passenger,0.75,180,1009592153#0_1,0,8,-2.38,180,1619.55,0
408,veh722,-104.993617,39.734053,331.28,veh_passenger,12.89,10.54,132741915#8_0,0,0,1.96,10.54,875.4,0
408,veh723,-104.974134,39.750749,270.11,veh_passenger,13.46,58.88,-446229412#15_0,0,8,-4.19,58.88,1174.01,0
408,veh724,-104.973701,39.744849,270.1,veh_passenger,11.77,8.4,130919112_1,0,0,2,8.4,712.23,0
408,veh725,-105.013968,39.736804,13.11,veh_passenger,23.54,60.73,335857803-AddedOffRampEdge_0,0,2,0.55,60.73,1278.26,0
408,veh726,-105.018898,39.729314,89.93,veh_passenger,30.99,26.03,-646099528#1_1,0,0,-0.72,26.03,965.59,0
408,veh727,-104.97309,39.748139,270.24,veh_passenger,12.85,30.75,-446229333#1_1,0,10,-4.5,30.75,1158.11,0
408,veh728,-104.978725,39.73859,179.84,veh_passenger,9.29,148.2,628643776#0_1,0,8,-3.55,148.2,654.37,0
408,veh729,-105.014731,39.735082,20.94,veh_passenger,27,50.24,177242535_1,0,0,-0.94,50.24,1803.23,0
408,veh73,-104.979004,39.747501,90.31,veh_passenger,0.3,68.05,-128948318#3_0,0,8,-2.32,68.05,2494.68,0
408,veh730,-104.991362,39.728943,271.43,veh_passenger,11.23,27.24,32971318#3_0,0,0,0.01,27.24,644.35,0
408,veh731,-104.993054,39.733815,90.15,veh_passenger,0,26.51,332563327#0_0,0,8,0,26.51,573.27,0
408,veh732,-105.000144,39.741555,194.68,veh_passenger,9.27,30.73,130886776#0_0,0,0,0.62,30.73,784.06,0
408,veh733,-105.015974,39.729424,164.37,veh_passenger,0,30.73,-177242528#1_0,0,10,0,30.73,1145.84,0
408,veh734,-104.98624,39.753839,224.81,veh_passenger,0,124.34,808959124#0_0,0,8,0,124.34,720.82,0
408,veh735,-104.99271,39.743431,44.69,veh_passenger,11.01,115.04,1121911674#0_1,0,8,-2.83,115.04,939.52,0
408,veh736,-104.983467,39.744902,270.3,veh_passenger,4.87,89.89,130919107#31_0,0,8,-3.07,89.89,565.69,0
408,veh737,-104.978682,39.731077,179.7,veh_passenger,21.8,101,119422848#18_0,0,0,0.51,101,1021.89,0
408,veh738,-104.995461,39.750652,224.82,veh_passenger,12.73,51.76,1053553373#0_3,0,2,2.42,51.76,597,0
408,veh739,-104.988355,39.753532,225.1,veh_passenger,0,99.57,124661400#0_1,0,8,0,99.57,575.55,0
408,veh740,-104.971258,39.748233,270.01,veh_passenger,10.89,23.2,-583615600#5_0,0,0,-0.58,23.2,1132.61,0
408,veh741,-105.012203,39.736954,269.92,veh_passenger,8.83,33.18,-44932770#2_0,0,8,-4.5,33.18,1026.53,0
408,veh742,-104.978722,39.736506,179.5,veh_passenger,17.82,33.27,119422848#0_0,0,0,0.32,33.27,1031.97,0
408,veh743,-104.987579,39.743337,66.31,veh_passenger,0,34.2,131232826#0_2,0,9,0,34.2,803.65,0
408,veh744,-105.024978,39.727509,359.38,veh_passenger,16.39,6.13,:cluster_9886926494_9886954625_5_0,0,0,2.43,17.48,1032.66,0
408,veh745,-105.004952,39.750184,122.58,veh_passenger,7.51,5.49,:cluster_4767299596_4767299597_23_0,0,2,-0.21,46.82,1259.55,0
408,veh746,-104.990188,39.729041,258.61,veh_passenger,12.09,12.35,32971319_0,0,0,2.05,12.35,610.28,0
408,veh747,-104.967289,39.750733,270.21,veh_passenger,14.88,1.99,-583736589#2_0,0,0,2.57,1.99,898.04,0
408,veh748,-104.994335,39.728879,269.52,veh_passenger,11.72,17.08,332859086#5_3,0,0,2.37,17.08,774.87,0
408,veh749,-104.999136,39.740578,156.61,veh_passenger,15.7,11.22,427699952#0_2,0,0,-1.08,11.22,937.65,0
408,veh75,-104.990878,39.746027,134.99,veh_passenger,9.46,7.78,132261610#0_1,0,0,2.49,7.78,3783.62,0
408,veh750,-104.990929,39.728912,267.16,veh_passenger,10.75,43.46,:cluster_176077084_2372137357_2372137364_2372137432_#3more_0_1,0,0,-0.92,77.93,678.94,0
408,veh751,-104.98123,39.74973,134.66,veh_passenger,0,89.82,-781314131#5_1,0,8,0,89.82,576.58,0
408,veh752,-105.001978,39.74688,141.94,veh_passenger,16.52,72.14,204336217#0_0,0,0,-0.6,72.14,446.4,0
408,veh753,-104.981652,39.740073,270.72,veh_passenger,13.18,39.23,-628643782#1_0,0,0,1.53,39.23,593.16,0
408,veh754,-105.009139,39.740193,91.65,veh_passenger,17.83,156.68,628707474_0,0,0,0.35,156.68,725.59,0
408,veh755,-104.982638,39.748566,225.15,veh_passenger,9.81,27.87,-781314133#1_0,0,0,0.65,27.87,603.89,0
408,veh756,-105.000828,39.747922,74.35,veh_passenger,1.8,58.04,130888582#2_0,0,1,1.58,58.04,471.3,0
408,veh757,-104.982237,39.744897,270.27,veh_passenger,0,90.42,130919107#28_0,0,8,0,90.42,507.63,0
408,veh758,-105.006141,39.725817,271.52,veh_passenger,19.53,63.48,37585497-AddedOffRampEdge_1,0,0,0.85,63.48,1020.56,0
408,veh759,-104.992863,39.747536,134.71,veh_passenger,8.21,36.13,1122234078#0_1,0,8,-4.49,36.13,821.72,0
408,veh76,-104.97796,39.727262,89.96,veh_passenger,0.63,62.67,935711400#27_0,0,0,0.54,62.67,4010.24,0
408,veh760,-104.978453,39.750445,225.29,veh_passenger,12.93,5.09,-52957554#5_0,0,0,1.2,5.09,1135.67,0
408,veh761,-104.991937,39.748676,315.24,veh_passenger,12.43,38.87,124661430#0_2,0,8,-4.5,38.87,517.33,0
408,veh762,-105.014462,39.741209,163.4,veh_passenger,25.69,296.73,645821620_0,0,0,0.12,296.73,1492.92,0
408,veh763,-104.983619,39.747459,179.86,veh_passenger,13.9,18.89,:176072814_13_0,0,0,2.58,29.12,570.87,0
408,veh764,-104.965909,39.740083,270.12,veh_passenger,0,59.56,-600545942#2_0,0,8,0,59.56,478.51,0
408,veh765,-104.989338,39.728444,317.13,veh_passenger,11.23,191.23,16985221#0_3,0,8,-3.77,191.23,670.05,0
408,veh766,-105.013626,39.737788,9.8,veh_passenger,19.72,10.16,88160157_0,0,0,-1.93,10.16,1627.57,0
408,veh767,-104.985817,39.754168,224.81,veh_passenger,20.09,72.9,808959124#0_0,0,1,-0.3,72.9,904.42,0
408,veh768,-105.004672,39.750341,225.78,veh_passenger,0,66.21,99962969_2,0,10,0,66.21,61.11,0
408,veh769,-105.003164,39.751699,134.73,veh_passenger,0.49,31.65,-628107983#1_1,0,8,-4.5,31.65,928.53,0
408,veh770,-105.005809,39.747227,59.74,veh_passenger,13.17,16.08,628634497#0_2,0,0,-1.01,16.08,583.07,0
408,veh771,-104.986112,39.744555,0.17,veh_passenger,13.38,4.52,974918126#0_2,0,0,-0.73,4.52,591.88,0
408,veh772,-104.995385,39.740025,90.05,veh_passenger,0.01,33.82,628677825#0_2,0,8,-0.04,33.82,755.9,0
408,veh773,-104.98338,39.744873,270.28,veh_passenger,9.51,82.45,130919107#31_1,0,8,-2.74,82.45,727.55,0
408,veh774,-104.995647,39.750508,224.82,veh_passenger,13.42,74.4,1053553373#0_3,0,2,0.87,74.4,561.83,0
408,veh775,-105.002618,39.748544,260.02,veh_passenger,11.68,36.69,25679930#0_3,0,2,2.29,36.69,399.67,0
408,veh776,-104.961007,39.761144,180.04,veh_passenger,12.5,904.22,16986607#0_0,0,0,-0.14,904.22,899.12,0
408,veh777,-105.003738,39.751034,224.64,veh_passenger,5.98,78.67,628107985#0_1,0,9,-3.85,78.67,496.96,0
408,veh778,-104.960186,39.754453,90.4,veh_passenger,14.08,62.32,584410922#10_0,0,2,-0.83,62.32,855.3,0
408,veh779,-104.983707,39.732035,89.9,veh_passenger,0,93.8,-337499837#0_0,0,8,0,93.8,365.37,0
408,veh78,-104.986865,39.746196,270,veh_passenger,1.5,53.69,-231105084#6_0,0,8,-2.97,53.69,2611.97,0
408,veh780,-104.983477,39.744845,270.32,veh_passenger,1.81,90.73,130919107#31_2,0,10,-4.5,90.73,294.58,0
408,veh781,-104.991508,39.742868,315.22,veh_passenger,0,84.86,130897946#0_0,0,8,0,84.86,398.93,0
408,veh782,-104.993148,39.749765,224.85,veh_passenger,0.11,126.47,231028999#0_2,0,8,-0.12,126.47,471.79,0
